track_id,title,artist,rank,preview
3104484,Heart Of Glass (Remix),Blondie,685402,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/6/0/2c6194d4c1eef0f40bc9d397601e60c4.mp3?hdnea=exp=1750683288~acl=/api/1/1/2/c/6/0/2c6194d4c1eef0f40bc9d397601e60c4.mp3*~data=user_id=0,application_id=42~hmac=6f32c9b9ac2bee8aaf3d2044e43203f503524968a171391e91f7d9fc15aeec3a"
684172,Le Freak (Edit),Chic,685001,"https://cdnt-preview.dzcdn.net/api/1/1/d/3/5/0/d35e4e699b9d39d973a6abec440e2db2.mp3?hdnea=exp=1750683288~acl=/api/1/1/d/3/5/0/d35e4e699b9d39d973a6abec440e2db2.mp3*~data=user_id=0,application_id=42~hmac=3872f041fac1acfe64fa76041d32cf493557304a62fb0134b326e6f869d06449"
3215611501,Edge Of The World (feat. Nu-La),MEDUZA,680840,"https://cdnt-preview.dzcdn.net/api/1/1/6/c/e/0/6ce2156e135e8a11889b52df0d6b04f7.mp3?hdnea=exp=1750683288~acl=/api/1/1/6/c/e/0/6ce2156e135e8a11889b52df0d6b04f7.mp3*~data=user_id=0,application_id=42~hmac=1c2bd39effa8ad5003d23455f2c31d2de036ee857ad5a5b524cc3ce30c283da0"
3302526261,Dream Machine,Purple Disco Machine,680266,"https://cdnt-preview.dzcdn.net/api/1/1/b/f/e/0/bfe63b3c032dce3eb45a395497ac4a49.mp3?hdnea=exp=1750683291~acl=/api/1/1/b/f/e/0/bfe63b3c032dce3eb45a395497ac4a49.mp3*~data=user_id=0,application_id=42~hmac=b994ac8194294c765fee2177d9a3ee97c31dc1daf94cbda9805bd19c2f1ed4bc"
568121032,Another One Bites The Dust,Queen,679418,"https://cdnt-preview.dzcdn.net/api/1/1/3/2/6/0/3268abe19aabca2a4a282229dcb912e8.mp3?hdnea=exp=1750683288~acl=/api/1/1/3/2/6/0/3268abe19aabca2a4a282229dcb912e8.mp3*~data=user_id=0,application_id=42~hmac=44b3049c5fe238c551e9119e7703cea71bb2934bc80ce004e725230b02b9a4af"
3344915931,She's Mine,Yuksek,677651,"https://cdnt-preview.dzcdn.net/api/1/1/a/b/7/0/ab799187da7acf8749671affee5ce5a6.mp3?hdnea=exp=1750683291~acl=/api/1/1/a/b/7/0/ab799187da7acf8749671affee5ce5a6.mp3*~data=user_id=0,application_id=42~hmac=463e773f044b2c808f8b512e7257befd30ec450f9bcdc8f44f3adf9d5be9fecc"
3151321,That's the Way (I Like It),KC & The Sunshine Band,676354,"https://cdnt-preview.dzcdn.net/api/1/1/e/b/1/0/eb1d3bfd27db2092dc245c229811eca8.mp3?hdnea=exp=1750683288~acl=/api/1/1/e/b/1/0/eb1d3bfd27db2092dc245c229811eca8.mp3*~data=user_id=0,application_id=42~hmac=f932f2d30cb3f6683bc9ce6d3f73b2de2e942e79bf737e39a1556638f4f8e5ba"
3298083131,24h In A Disco,ZERB,674304,"https://cdnt-preview.dzcdn.net/api/1/1/5/2/2/0/5228b8b7e116c23b28e5c8d36050b0c6.mp3?hdnea=exp=1750683289~acl=/api/1/1/5/2/2/0/5228b8b7e116c23b28e5c8d36050b0c6.mp3*~data=user_id=0,application_id=42~hmac=6e0085e4bcdaad5b3c33307819734a457dac67b0a482b8e40b70673af74937ed"
689479,"Good Times (Original 12"" Mix; 2006 Remaster)",Chic,670678,"https://cdnt-preview.dzcdn.net/api/1/1/6/4/9/0/64999a4c001432cbe9e2162c837749ad.mp3?hdnea=exp=1750683288~acl=/api/1/1/6/4/9/0/64999a4c001432cbe9e2162c837749ad.mp3*~data=user_id=0,application_id=42~hmac=e4cfdecb0370633d4ed3430367d4bd3ec115c2c00ab609c5693e0b01a26f5291"
3264440221,Back It Up,Josh Baker,665194,"https://cdnt-preview.dzcdn.net/api/1/1/8/b/f/0/8bfc1b095c1aa876831ef032080f2333.mp3?hdnea=exp=1750683289~acl=/api/1/1/8/b/f/0/8bfc1b095c1aa876831ef032080f2333.mp3*~data=user_id=0,application_id=42~hmac=31e3a7a41fec0138bb699de136a504e74b2483f144c0cd8197ad5694ff62ecac"
